Filename,Sentiment,Polarity
Amador_Main_20210831_95905_PrisonConditions.txt,NEGATIVE,0.9999949932098389
Amador_Main_20210914_87709_FULL.txt,NEGATIVE,0.9999043941497803
Amador_Main_20210914_87709_Infection_PrisonConditions.txt,NEGATIVE,0.9998145699501038
Amador_Main_20210914_87709_Stress_Featured.txt,NEGATIVE,0.9917313456535339
Avenal_20201030_7_01_Family.txt,NEGATIVE,0.9999463558197021
Avenal_20201030_7_01_FULL.txt,NEGATIVE,0.999850869178772
Avenal_20201030_7_01_Infection.txt,NEGATIVE,0.9999111890792847
Avenal_20201030_7_01_PrisonConditions.txt,NEGATIVE,0.9999148845672607
Avenal_20201030_7_01_PrisonConditions2.txt,NEGATIVE,0.998458743095398
Avenal_20201030_7_01_PrisonConditions3.txt,NEGATIVE,0.999914288520813
Avenal_20201030_7_01_PrisonConditions4.txt,NEGATIVE,0.999977707862854
Avenal_20201030_7_01_PrisonConditions5.txt,NEGATIVE,0.999771773815155
Avenal_20201105_07_12_Family.txt,NEGATIVE,0.9995842576026917
Avenal_20201105_07_12_FULL.txt,NEGATIVE,0.9954211115837097
Avenal_20201105_07_12_Infection.txt,NEGATIVE,0.9982536435127258
Avenal_20201105_07_12_PrisonConditions.txt,NEGATIVE,0.997498095035553
Avenal_20201105_07_12_PrisonConditions2.txt,NEGATIVE,0.9999700784683228
Avenal_20201105_07_12_Programs.txt,NEGATIVE,0.7590975761413574
Avenal_20201105_0830_Family.txt,NEGATIVE,0.9999183416366577
Avenal_20201105_0830_Full.txt,NEGATIVE,0.9999687671661377
Avenal_20201105_0830_Infection1.txt,NEGATIVE,0.9999946355819702
Avenal_20201105_0830_Infection2.txt,NEGATIVE,0.9999767541885376
Avenal_20201105_0830_PrisonConditions.txt,NEGATIVE,0.9999959468841553
Avenal_20201105_0830_PrisonConditions2.txt,NEGATIVE,0.999990701675415
Avenal_20201105_08_11_FULL.txt,NEGATIVE,0.9998666048049927
Avenal_20201105_08_11_Infection_PrisonConditions.txt,NEGATIVE,0.9998125433921814
Avenal_20201105_08_11_PrisonConditions.txt,NEGATIVE,0.9999672174453735
Avenal_20201105_08_11_PrisonConditions_Infection.txt,NEGATIVE,0.9998835325241089
Avenal_20201106_623_Family.txt,NEGATIVE,0.9998206496238708
Avenal_20201106_623_FULL.txt,NEGATIVE,0.9999732971191406
Avenal_20201106_623_PrisonConditions.txt,NEGATIVE,0.9999642372131348
Avenal_20201106_623_PrisonConditions2.txt,NEGATIVE,0.9997062087059021
Avenal_20201106_623_Stress.txt,POSITIVE,0.7914134860038757
Avenal_20201110_08_13_Family.txt,NEGATIVE,0.9999815225601196
Avenal_20201110_08_13_FULL.txt,NEGATIVE,0.9999374151229858
Avenal_20201110_08_13_Infection.txt,NEGATIVE,0.9999488592147827
Avenal_20201110_08_13_PrisonConditions.txt,NEGATIVE,0.999993085861206
Avenal_20201110_08_13_PrisonConditions2.txt,NEGATIVE,0.9995443224906921
Avenal_20201110_08_13_PrisonConditions3.txt,NEGATIVE,0.9999679327011108
Avenal_20201110_7_51_Family.txt,NEGATIVE,0.9999709129333496
Avenal_20201110_7_51_FULL.txt,NEGATIVE,0.999777615070343
Avenal_20201110_7_51_Infection.txt,NEGATIVE,0.9887259602546692
Avenal_20201110_7_51_PrisonConditions.txt,NEGATIVE,0.9983249306678772
Avenal_20201110_7_51_PrisonConditions2.txt,NEGATIVE,0.9992988109588623
Avenal_20201110_7_51_PrisonConditions3.txt,NEGATIVE,0.9998705387115479
Avenal_20201110_7_51_Stress.txt,NEGATIVE,0.9999923706054688
Avenal_20201113_7_18_FULL.txt,NEGATIVE,0.9999920129776001
Avenal_20201113_7_18_PrisonConditions1.txt,NEGATIVE,0.9999979734420776
Avenal_20201113_7_18_PrisonConditions2.txt,NEGATIVE,0.9999955892562866
Avenal_20201113_7_18_Stress.txt,NEGATIVE,0.9998137354850769
Avenal_20210317_8_31_Full.txt,NEGATIVE,0.9999275207519531
Avenal_20210317_8_31_Infection1.txt,NEGATIVE,0.9999457597732544
Avenal_20210317_8_31_Infection2.txt,NEGATIVE,0.9999524354934692
Avenal_20210317_8_31_PrisonConditions.txt,NEGATIVE,0.9995658993721008
Avenal_20210317_8_31_Stress_Featured.txt,NEGATIVE,0.9999579191207886
Avenal_20210326_6_51_Full.txt,NEGATIVE,0.9996778964996338
Avenal_20210326_6_51_Infection.txt,NEGATIVE,0.9996497631072998
Avenal_20210326_6_51_PrisonConditions1.txt,NEGATIVE,0.999887228012085
Avenal_20210326_6_51_PrisonConditions2.txt,NEGATIVE,0.9999492168426514
Avenal_20210326_6_51_Programs_Infection2.txt,NEGATIVE,0.9995856881141663
Avenal_20210326_6_51_Stress_Infection3.txt,NEGATIVE,0.9999507665634155
Avenal_20210518_5_22_FULL_Infection_PrisonConditions_Stress.txt,NEGATIVE,0.9999641180038452
Avenal_20210916_71906_P1_FULL.txt,NEGATIVE,0.9999891519546509
Avenal_20210916_71906_P1_PrisonConditions_Family_Infection.txt,NEGATIVE,0.9999862909317017
Avenal_20210916_71906_P1_Programs2_Infection2_Featured.txt,NEGATIVE,0.9992031455039978
Avenal_20210916_71906_P1_Stress_ Infection3_Programs.txt,NEGATIVE,0.9999939203262329
Avenal_20210916_71906_P2_FULL.txt,NEGATIVE,0.9999364614486694
Avenal_20210916_71906_P2_Infection2_PrisonConditions2_Featured2.txt,NEGATIVE,0.9997993111610413
Avenal_20210916_71906_P2_Infection_PrisonConditions_Featured.txt,NEGATIVE,0.9999760389328003
Avenal_20210916_71906_P2_PrisonConditions2.txt,NEGATIVE,0.9993101358413696
Avenal_20210916_71906_P3_FULL.txt,NEGATIVE,0.9503569602966309
Avenal_20210916_71906_P3_PrisonConditions_Stress.txt,NEGATIVE,0.999574601650238
Avenal_20210916_71906_P3_Stress_PrisonConditions_Family.txt,NEGATIVE,0.999866247177124
Butte_Main_20220105_13697_FULL.txt,NEGATIVE,0.9992495179176331
Butte_Main_20220105_13697_Infection1_Stress1.txt,NEGATIVE,0.9999616146087646
Butte_Main_20220105_13697_Programs.txt,NEGATIVE,0.9985060691833496
Butte_Main_20220105_13697_Stress2_Family.txt,NEGATIVE,0.9995136260986328
Butte_Main_20220105_13697_Stress3_PrisonConditions.txt,NEGATIVE,0.7002227306365967
Butte_Main_20220105_13697_Stress4_Infection2.txt,NEGATIVE,0.9362478852272034
Butte_Main_20220105_59841_Family_Stress.txt,NEGATIVE,0.9999372959136963
Butte_Main_20220105_59841_FULL.txt,NEGATIVE,0.9999915361404419
Butte_Main_20220105_59841_PrisonConditions.txt,NEGATIVE,0.9999915361404419
CaliforniaCity_20210426_816_Full_ProgramsFamily.txt,POSITIVE,0.9977739453315735
CaliforniaCity_20210426_860_FULL.txt,NEGATIVE,0.9998207688331604
CaliforniaCity_20210426_860_PrisonConditionsFamilyInfection1.txt,NEGATIVE,0.9999094009399414
CaliforniaCity_20210426_860_PrisonConditionsFamilyInfection2.txt,NEGATIVE,0.9973108768463135
CaliforniaCity_20210426_860_StressPrisonConditionsPrograms.txt,NEGATIVE,0.9958171248435974
CaliforniaCity_20210428_851_FULL.txt,NEGATIVE,0.9998657703399658
CaliforniaCity_20210428_851_PrisonConditionsInfection.txt,NEGATIVE,0.9998657703399658
CaliforniaCity_20210428_851_ProgramsStressInfection.txt,NEGATIVE,0.9999868869781494
CaliforniaCity_20210428_855_FULL.txt,NEGATIVE,0.9868438839912415
CaliforniaCity_20210428_855_ProgramsPrisonConditions.txt,NEGATIVE,0.999702513217926
CaliforniaCity_20210428_855_ProgramsPrisonConditionsFamily.txt,NEGATIVE,0.9811122417449951
CaliforniaCity_20210505_1771_FULL.txt,NEGATIVE,0.9586024284362793
CaliforniaCity_20210528_1542_FULL_Family_Stress.txt,NEGATIVE,0.724016547203064
CaliforniaCity_20210604_821_FULL_Programs_Infection.txt,NEGATIVE,0.9999301433563232
CaliforniaCity_20210609_844_Family2_Stress_Programs1.txt,NEGATIVE,0.9999734163284302
CaliforniaCity_20210609_844_Family_PrisonConditions.txt,NEGATIVE,0.9999626874923706
CaliforniaCity_20210609_844_FULL.txt,POSITIVE,0.9943357110023499
CaliforniaCity_20210609_844_Infection.txt,NEGATIVE,0.9994567036628723
CaliforniaCity_20210609_844_Programs.txt,NEGATIVE,0.9865477681159973
CaliforniaCity_20210617_624_FULL.txt,NEGATIVE,0.9998626708984375
CaliforniaCity_20210617_624_PrisonConditions2_Infection.txt,NEGATIVE,0.8286789655685425
CaliforniaCity_20210617_624_Programs2.txt,NEGATIVE,0.9991264939308167
CaliforniaCity_20210617_624_Programs_PrisonConditions.txt,NEGATIVE,0.9971906542778015
CaliforniaCity_20210617_714_Family_Programs.txt,NEGATIVE,0.9999886751174927
CaliforniaCity_20210617_714_FULL.txt,NEGATIVE,0.9996733665466309
CaliforniaCity_20210617_714_Infection1_PrisonConditions.txt,NEGATIVE,0.9999908208847046
CaliforniaCity_20210617_714_Stress1_Programs2.txt,NEGATIVE,0.999984860420227
CaliforniaCity_20210617_714_Stress2_Infection.txt,NEGATIVE,0.9982497096061707
CaliforniaCity_20210623_1123_FULL.txt,NEGATIVE,0.9998363256454468
Calipatria_ 20210208_351_Full.txt,NEGATIVE,0.9992461204528809
Calipatria_ 20210208_351_Stress.txt,NEGATIVE,0.9991010427474976
Calipatria_20210122_06_48_Family.txt,NEGATIVE,0.9999245405197144
Calipatria_20210122_06_48_FULL.txt,NEGATIVE,0.9999172687530518
Calipatria_20210122_06_48_Infection.txt,NEGATIVE,0.999991774559021
Calipatria_20210122_06_48_PrisonConditions1.txt,NEGATIVE,0.9998358488082886
Calipatria_20210122_06_48_PrisonConditions2.txt,NEGATIVE,0.9998248219490051
Calipatria_20210122_06_48_Stress_Programs.txt,NEGATIVE,0.9999798536300659
Calipatria_20210124_314_FULL.txt,NEGATIVE,0.9999722242355347
Calipatria_20210124_314_Infections_Family.txt,NEGATIVE,0.9999971389770508
Calipatria_20210125_313_FULL.txt,NEGATIVE,0.9927975535392761
Calipatria_20210125_313_PrisonConditions_Infections.txt,NEGATIVE,0.9999778270721436
Calipatria_20210127_335_Family_Stress.txt,NEGATIVE,0.9999191761016846
Calipatria_20210127_335_FULL.txt,NEGATIVE,0.9081568121910095
Calipatria_20210127_335_Infections.txt,NEGATIVE,0.9999617338180542
Calipatria_20210127_335_PrisonConditions_Stress_Feature.txt,NEGATIVE,0.9568149447441101
Calipatria_20210129_309_FULL_Infection_Stress.txt,NEGATIVE,0.9991574287414551
Calipatria_20210129_369_FULL_PrisonConditions_Stress.txt,NEGATIVE,0.9999485015869141
Calipatria_20210201_374_FULL_Infection.txt,NEGATIVE,0.9998890161514282
Calipatria_20210201_376_FULL_Family_Programs.txt,NEGATIVE,0.9999822378158569
Calipatria_20210203_383_FULL.txt,POSITIVE,0.8975977301597595
Calipatria_20210203_383_PrisonConditions_Family.txt,NEGATIVE,0.9931432008743286
Calipatria_20210203_384_FULL.docx,POSITIVE,0.8775772452354431
Calipatria_20210203_384_FULL.txt,POSITIVE,0.5744622349739075
Calipatria_20210203_384_FULL_Stress.txt,NEGATIVE,0.8463214635848999
Calipatria_20210203_384_PrisonConditionsStress.txt,POSITIVE,0.7803024053573608
Calipatria_20210204_378_FULL_Infections_PrisonConditions_StressandCoping.txt,NEGATIVE,0.9999877214431763
Calipatria_20210205_387_FULL.txt,NEGATIVE,0.9962878227233887
Calipatria_20210205_387_Infection_Stress.txt,NEGATIVE,0.999825656414032
Calipatria_20210205_389a_full.txt,NEGATIVE,0.9703547358512878
Calipatria_20210205_389b_full.txt,NEGATIVE,0.9999704360961914
Calipatria_20210205_390_FULL_PrisonConditions_Stress.txt,NEGATIVE,0.9999290704727173
Calipatria_20210208_350_Full_Infection_Family.txt,NEGATIVE,0.9901933073997498
Calipatria_20210208_351_ prisonconditions_programs.txt,NEGATIVE,0.9999451637268066
Calipatria_20210208_352_FULL.txt,POSITIVE,0.576226532459259
Calipatria_20210210_360_FULL.txt,NEGATIVE,0.9922255277633667
Calipatria_20210210_360_InfectionPrisonConditonsStress.txt,NEGATIVE,0.994916558265686
Calipatria_20210211_445_FULL.txt,NEGATIVE,0.9998782873153687
Calipatria_20210211_445_FULL_Infections_Programs_PrisonConditions.txt,NEGATIVE,0.9998387098312378
Calipatria_20210211_445_Infections_Programs.txt,NEGATIVE,0.9999958276748657
Calipatria_20210211_445_PrisonConditions.txt,NEGATIVE,0.9999426603317261
Calipatria_20210212_436_Full.txt,NEGATIVE,0.9990862607955933
Calipatria_20210212_436_Stress_Family_PrisonConditions.txt,NEGATIVE,0.9999723434448242
Calipatria_20210212_437_FULL.txt,NEGATIVE,0.6974195837974548
Calipatria_20210212_437_Stress.txt,POSITIVE,0.9600316882133484
Calipatria_20210216_418_FULL_Programms_Infection.txt,NEGATIVE,0.9999852180480957
Calipatria_20210217_07_39_Family.txt,NEGATIVE,0.9999871253967285
Calipatria_20210217_07_39_full.txt,NEGATIVE,0.996927797794342
Calipatria_20210217_07_39_Infection.txt,NEGATIVE,0.9904516935348511
Calipatria_20210217_07_39_PrisonConditions.txt,NEGATIVE,0.9996706247329712
Calipatria_20210217_07_39_PrisonConditions2.txt,NEGATIVE,0.8407029509544373
Calipatria_20210222_3_32_FULL_PrisonConditions.txt,NEGATIVE,0.9999924898147583
Calipatria_20210222_458_FULL_Infection_PrisonConditions.txt,NEGATIVE,0.9999264478683472
Calipatria_20210222_487a_FULL_Family_Programs_PrisonConditions.txt,NEGATIVE,0.9997240900993347
Calipatria_20210304_528_FULL_Infection_PrisonConditions.txt,NEGATIVE,0.999932050704956
Calipatria_20210304_533_FULL.txt,NEGATIVE,0.9765388369560242
Calipatria_20210312_658_Full.txt,NEGATIVE,0.8683626651763916
Calipatria_20210312_658_ProgramsPrisonConditions.txt,NEGATIVE,0.999982476234436
Calipatria_20210316_552_FULL.txt,NEGATIVE,0.9697620868682861
Calipatria_20210316_552_PrisonConditions_Programs.txt,POSITIVE,0.740132212638855
Calipatria_20210316_553_FULL_Infection_Programs_PrisonConditions.txt,NEGATIVE,0.9705070853233337
Calipatria_20210323_644_Full.docx,NEGATIVE,0.999607503414154
Calipatria_20210323_644_Full.txt,NEGATIVE,0.999359667301178
Calipatria_20210323_644_PrisonConditions.txt,NEGATIVE,0.9990569949150085
Calipatria_20210329_598_FULL.txt,NEGATIVE,0.9982000589370728
Calipatria_20210329_598_PrisonConditions.txt,NEGATIVE,0.9999828338623047
Calipatria_20210401_605.docx,NEGATIVE,0.9963351488113403
Calipatria_20210401_605_Full.txt,NEGATIVE,0.9996418952941895
Calipatria_20210401_605_Infection_PrisonConditions.txt,NEGATIVE,0.9999350309371948
Calipatria_20210401_605_PrisonConditions.txt,NEGATIVE,0.9993232488632202
Calipatria_20210406_964_Family_Stress.txt,NEGATIVE,0.9999914169311523
Calipatria_20210406_964_FULL.txt,NEGATIVE,0.9999964237213135
Calipatria_20210406_964_Stress_PrisonConditions.txt,NEGATIVE,0.9999970197677612
Calipatria_20210503_1130_Family.txt,NEGATIVE,0.9999947547912598
Calipatria_20210503_1130_FULL.txt,NEGATIVE,0.9999947547912598
Calipatria_20210503_1130_prison Conditions.txt,NEGATIVE,0.9999858140945435
Calipatria_20210503_1130_Stress.txt,POSITIVE,0.8642805218696594
Calipatria_20210629_1477_Family.txt,NEGATIVE,0.9427617192268372
Calipatria_20210629_1477_FULL.txt,NEGATIVE,0.9965345859527588
Calipatria_20210712_1492_FULL.txt,NEGATIVE,0.9994899034500122
Centinela_20201123_070_FULL.txt,NEGATIVE,0.9999735355377197
Centinela_20201204_82_PrisonConditions.txt,NEGATIVE,0.9999966621398926
Centinela_20210121_05_38_Family.txt,NEGATIVE,0.6586533784866333
Centinela_20210121_05_38_FULL.txt,NEGATIVE,0.9986310601234436
Centinela_20210121_05_38_Infection.txt,NEGATIVE,0.999504804611206
Centinela_20210121_05_38_Prison Conditions.txt,NEGATIVE,0.999962568283081
Centinela_20210223_452_Full.txt,NEGATIVE,0.9780939221382141
Centinela_20210223_452_PrisonConditions_Infection.txt,NEGATIVE,0.9999788999557495
Centinela_20210223_452_Programs_Family.txt,NEGATIVE,0.9999877214431763
Centinela_20210331_615_FULL.txt,NEGATIVE,0.9981862902641296
Centinela_20210331_615_Infection_Stress.txt,NEGATIVE,0.8657127618789673
Centinela_20210331_615_Programs.txt,NEGATIVE,0.9999864101409912
Centinela_20210412_57555_FULL.txt,NEGATIVE,0.9998509883880615
Centinela_20210412_57555_PrisonConditions.txt,NEGATIVE,0.9920280575752258
Centinela_20210412_57555_Programs.txt,NEGATIVE,0.9999397993087769
Centinela_20210412_57555_Programs2.txt,NEGATIVE,0.9957125186920166
Centinela_20210412_57555_Stress.txt,NEGATIVE,0.9318695068359375
Centinela_20210420_705_Full.txt,NEGATIVE,0.9999892711639404
Centinela_20210420_705_PrisonConditions.txt,NEGATIVE,0.997734785079956
Centinela_20210420_705_PrisonConditions_Family_Infection.txt,NEGATIVE,0.9999828338623047
Centinela_20210420_705_Stress_Family_PrisonConditions.txt,NEGATIVE,0.9997695088386536
Centinela_20210420_705_Stress_Infection.txt,NEGATIVE,0.999974250793457
Chino_20200430_72_Family.txt,NEGATIVE,0.9998248219490051
Chino_20200430_72_FULL.txt,NEGATIVE,0.999891996383667
Chino_20200430_72_infection.txt,NEGATIVE,0.9998422861099243
Chino_20200430_72_prisonconditions.txt,NEGATIVE,0.9999861717224121
Chino_20200828_136_family.txt,NEGATIVE,0.9967626333236694
Chino_20200828_136_FULL.txt,POSITIVE,0.9370389580726624
Chino_20200828_136_Prisonconditions.txt,NEGATIVE,0.9999830722808838
Chino_20201130_074_Full.txt,NEGATIVE,0.999762237071991
Chino_20201130_074_PrisonConditions_Infection.txt,NEGATIVE,0.999072790145874
Chino_20201130_074_Stress.txt,NEGATIVE,0.999828577041626
Chino_20201130_97_FULL.txt,POSITIVE,0.6362012028694153
Chino_20201201_103_Full.txt,POSITIVE,0.6810805201530457
Chino_20201201_103_PrisonConditions.txt,NEGATIVE,0.9987967014312744
Chino_20201201_103_Stress_Family.txt,POSITIVE,0.9983647465705872
Chino_20201201_104_FULL.txt,NEGATIVE,0.9996193647384644
Chino_20201201_104_Prison_Conditions1.txt,NEGATIVE,0.9705289602279663
Chino_20201201_104_Prison_Conditions2.txt,NEGATIVE,0.9999507665634155
Chino_20201201_233_FULL.txt,NEGATIVE,0.9983333945274353
Chino_20201201_233_Infection1.txt,NEGATIVE,0.9999914169311523
Chino_20201201_233_Infection2.txt,NEGATIVE,0.9996739625930786
Chino_20201201_233_PrisonConditions1.txt,NEGATIVE,0.9978759288787842
Chino_20201201_233_PrisonConditions2.txt,NEGATIVE,0.9999661445617676
Chino_20201201_233_Stress_PrisonConditions.txt,NEGATIVE,0.9999477863311768
Chino_20201205_92_Family.txt,NEGATIVE,0.9855489134788513
Chino_20201205_92_FULL.txt,NEGATIVE,0.9998887777328491
Chino_20201205_92_PrisonConditions1.txt,NEGATIVE,0.9997860789299011
Chino_20201205_92_PrisonConditions2.txt,NEGATIVE,0.999982476234436
Chino_20201205_92_Stress.txt,NEGATIVE,0.9999880790710449
Chino_20201208_05_53_FULL.txt,NEGATIVE,0.999955415725708
Chino_20201208_05_53_Infection.txt,NEGATIVE,0.999992847442627
Chino_20201208_05_53_PrisonConditions.txt,NEGATIVE,0.9975337982177734
Chino_20201208_05_53_PrisonConditions2.txt,NEGATIVE,0.999955415725708
Chino_20201208_05_53_Stress.txt,NEGATIVE,0.9999819993972778
Chino_20201208_05_53_Stress2.txt,NEGATIVE,0.9999454021453857
Chino_20201209_05_35_FULL_PrisonConditions.txt,NEGATIVE,0.9999266862869263
Chino_20201209_139_FullPrograms.txt,POSITIVE,0.9115762114524841
Chino_20201209_5_35_FULL_PrisonConditions.txt,NEGATIVE,0.9999685287475586
Chino_20201211_0615_Family_Stress.txt,POSITIVE,0.9786648154258728
Chino_20201211_0615_FULL.txt,NEGATIVE,0.9999065399169922
Chino_20201211_0615_Infection.txt,NEGATIVE,0.7505293488502502
Chino_20201211_0615_PrisonConditions.txt,NEGATIVE,0.9999709129333496
Chino_20201213_137_FULL_Infection_Stress.txt,NEGATIVE,0.9992724061012268
Chino_20201214_138_FULL_Programs_PrisonConditions.txt,NEGATIVE,0.9998565912246704
Chino_20201214_140_FULL.txt,NEGATIVE,0.9987548589706421
Chino_20201214_140_Prison Conditions.txt,NEGATIVE,0.9999803304672241
Chino_20201216_06_02_Family.txt,NEGATIVE,0.999788224697113
Chino_20201216_06_02_FULL.txt,NEGATIVE,0.9998915195465088
Chino_20201216_06_02_Infection.txt,NEGATIVE,0.9982737302780151
Chino_20201216_06_02_PrisonConditions.txt,NEGATIVE,0.9998084902763367
Chino_20201218_174_FULL.txt,NEGATIVE,0.9988130331039429
Chino_20201218_206_Full_PrisonConditions.txt,NEGATIVE,0.9999715089797974
Chino_20201223_207_FULL.txt,NEGATIVE,0.9998528957366943
Chino_20201223_207_Infections.txt,NEGATIVE,0.9999951124191284
Chino_20201223_207_programs.txt,NEGATIVE,0.9925825595855713
Chino_20201223_207_Stress.txt,NEGATIVE,0.9973401427268982
Chino_20201223_208_Full.txt,NEGATIVE,0.9995562434196472
Chino_20201223_209_FULL.docx,NEGATIVE,0.9999170303344727
Chino_20201223_209_FULL.txt,NEGATIVE,0.9999037981033325
Chino_20201223_209_PrisonConditions_Infection.txt,NEGATIVE,0.9999616146087646
Chino_20201223_209_Programs_Infection.txt,NEGATIVE,0.9997512698173523
Chino_20201223_209_Programs_PrisonConditions_Infection.txt,NEGATIVE,0.9999765157699585
Chino_20201228_178_Full_PrisonConditions_Infection.txt,NEGATIVE,0.9999960660934448
Chino_20201231_186_FULL.txt,NEGATIVE,0.6082717180252075
Chino_20201231_186_Infections_PrisonConditions_A.txt,NEGATIVE,0.9993139505386353
Chino_20201231_186_PrisonConditions_B.txt,NEGATIVE,0.999948263168335
Chino_20201231_186_PrisonConditions_C.txt,NEGATIVE,0.9999815225601196
Chino_20201231_186_Stress_Family.txt,NEGATIVE,0.9999711513519287
Chino_20201231_201_FULL.txt,NEGATIVE,0.9968392848968506
Chino_20201231_201_Infection.txt,NEGATIVE,0.9999457597732544
Chino_20201231_201_Infection_Stress.txt,NEGATIVE,0.9999215602874756
Chino_20201231_201_PrisonConditions.txt,NEGATIVE,0.9999558925628662
Chino_20201231_201_Programs.txt,POSITIVE,0.9959638118743896
Chino_20201231_201_Stress.txt,NEGATIVE,0.9998552799224854
Chino_20210106_249_Full_Family.txt,POSITIVE,0.9619230628013611
Chino_20210312_659_FULL_PrisonConditions_Stress.txt,NEGATIVE,0.9999197721481323
Chino_20211209_113_Full_ programs_PrisonConditions.txt,NEGATIVE,0.960721492767334
Chino_20220204_15904_FULL.txt,NEGATIVE,0.9323021769523621
Chino_20220204_15904_Infection.txt,NEGATIVE,0.8953118324279785
Chino_20220204_43800_Family_Stress.txt,NEGATIVE,0.9999144077301025
Chino_20220204_43800_FULL.txt,POSITIVE,0.6017486453056335
Chino_20220204_43800_Infection_Family_Featured.txt,NEGATIVE,0.9719247817993164
Chino_20220204_43800_Infection_Programs.txt,NEGATIVE,0.9995037317276001
Chino_20220204_45125_FULL.txt,NEGATIVE,0.6045004725456238
Chino_20220204_45125_Infection1_PrisonConditions1.txt,NEGATIVE,0.8725009560585022
Chino_20220204_45125_Infection2_Stress2_Family.txt,NEGATIVE,0.9956641793251038
Chino_20220204_45125_Stress1_PrisonConditions2.txt,NEGATIVE,0.9999580383300781
Chino_20220204_68596_FULL.txt,NEGATIVE,0.9979877471923828
Chino_20220204_68596_Infection1.txt,NEGATIVE,0.9657455682754517
Chino_20220204_68596_Infection2_Family_Stress.txt,NEGATIVE,0.9979877471923828
Chino_20220204_68596_PrisonConditions.txt,NEGATIVE,0.998320996761322
Chino_20220204_94412_Family2_PrisonConditions2.txt,NEGATIVE,0.9998594522476196
Chino_20220204_94412_FULL.txt,NEGATIVE,0.9996248483657837
Chino_20220204_94412_Infection2_PrisonConditions.txt,NEGATIVE,0.9999713897705078
Chino_20220204_94412_Infection_Family_Featured.txt,NEGATIVE,0.9996005892753601
Chino_20220204_94412_PrisonConditions3_Stress_Featured2.txt,NEGATIVE,0.9999856948852539
Chowchilla_ 20210201_373_FULL.txt,NEGATIVE,0.939501941204071
Chowchilla_122120_193_FuLL.txt,NEGATIVE,0.9665499925613403
Chowchilla_122120_193_Prisonconditons.txt,NEGATIVE,0.9990652203559875
Chowchilla_122120_193_Stress.txt,NEGATIVE,0.6744391918182373
Chowchilla_20201123_069_Full.txt,POSITIVE,0.6654576063156128
Chowchilla_20201124_062_Family.txt,NEGATIVE,0.9999929666519165
