Filename,Sentiment,Polarity
Alameda_SantaRita_20220225_43871_Infection_PrisonConditions.txt,NEGATIVE,0.01063084602355957
Alameda_SantaRita_20220225_43871_PrisonConditions_Stress_Featured.txt,NEGATIVE,0.00012362003326416016
Alameda_SantaRita_20220225_68847_FULL.txt,NEGATIVE,3.504753112804071e-05
Alameda_SantaRita_20220225_68847_PrisonConditions2.txt,NEGATIVE,1.2040138244628906e-05
Alameda_SantaRita_20220225_68847_PrisonConditions_Infection.txt,NEGATIVE,3.504753112804071e-05
Amador_Main_20210831_95905_Family.txt,NEGATIVE,8.511543273914679e-05
Amador_Main_20210831_95905_FULL.txt,NEGATIVE,3.576278686412415e-06
Amador_Main_20210831_95905_PrisonConditions.txt,NEGATIVE,5.006790161243835e-06
Amador_Main_20210914_87709_FULL.txt,NEGATIVE,9.560585021961554e-05
Amador_Main_20210914_87709_Infection_PrisonConditions.txt,NEGATIVE,0.00018543004989624023
Amador_Main_20210914_87709_Stress_Featured.txt,NEGATIVE,0.008268654346465953
Avenal_20201030_7_01_Family.txt,NEGATIVE,5.3644180297962585e-05
Avenal_20201030_7_01_FULL.txt,NEGATIVE,0.00014913082122802734
Avenal_20201030_7_01_Infection.txt,NEGATIVE,8.881092071522101e-05
Avenal_20201030_7_01_PrisonConditions.txt,NEGATIVE,8.511543273914679e-05
Avenal_20201030_7_01_PrisonConditions2.txt,NEGATIVE,0.0015412569046020508
Avenal_20201030_7_01_PrisonConditions3.txt,NEGATIVE,8.571147918701172e-05
Avenal_20201030_7_01_PrisonConditions4.txt,NEGATIVE,2.2292137145996094e-05
Avenal_20201030_7_01_PrisonConditions5.txt,NEGATIVE,0.0002282261848449707
Avenal_20201105_07_12_Family.txt,NEGATIVE,0.0004157423973083496
Avenal_20201105_07_12_FULL.txt,NEGATIVE,0.004578888416290394
Avenal_20201105_07_12_Infection.txt,NEGATIVE,0.00174635648727417
Avenal_20201105_07_12_PrisonConditions.txt,NEGATIVE,0.0025019049644470215
Avenal_20201105_07_12_PrisonConditions2.txt,NEGATIVE,2.9921531677246094e-05
Avenal_20201105_07_12_Programs.txt,NEGATIVE,0.24090242385864258
Avenal_20201105_0830_Family.txt,NEGATIVE,8.165836334239618e-05
Avenal_20201105_0830_Full.txt,NEGATIVE,3.123283386241571e-05
Avenal_20201105_0830_Infection1.txt,NEGATIVE,5.364418029785156e-06
Avenal_20201105_0830_Infection2.txt,NEGATIVE,2.3245811462402344e-05
Avenal_20201105_0830_PrisonConditions.txt,NEGATIVE,4.053115844837585e-06
Avenal_20201105_0830_PrisonConditions2.txt,NEGATIVE,9.298324584960938e-06
Avenal_20201105_08_11_FULL.txt,NEGATIVE,0.0001333951950072132
Avenal_20201105_08_11_Infection_PrisonConditions.txt,NEGATIVE,0.00018745660781860352
Avenal_20201105_08_11_PrisonConditions.txt,NEGATIVE,3.278255462635382e-05
Avenal_20201105_08_11_PrisonConditions_Infection.txt,NEGATIVE,0.0001164674758912243
Avenal_20201106_623_Family.txt,NEGATIVE,0.0001793503761291504
Avenal_20201106_623_FULL.txt,NEGATIVE,2.6702880859375e-05
Avenal_20201106_623_PrisonConditions.txt,NEGATIVE,3.5762786865234375e-05
Avenal_20201106_623_PrisonConditions2.txt,NEGATIVE,0.0002937912940980114
Avenal_20201106_623_Stress.txt,POSITIVE,0.7914134860038757
Avenal_20201110_08_13_Family.txt,NEGATIVE,1.8477439880371094e-05
Avenal_20201110_08_13_FULL.txt,NEGATIVE,6.258487701416016e-05
Avenal_20201110_08_13_Infection.txt,NEGATIVE,5.1140785217174134e-05
Avenal_20201110_08_13_PrisonConditions.txt,NEGATIVE,6.9141387939453125e-06
Avenal_20201110_08_13_PrisonConditions2.txt,NEGATIVE,0.00045567750930797235
Avenal_20201110_08_13_PrisonConditions3.txt,NEGATIVE,3.2067298889160156e-05
Avenal_20201110_7_51_Family.txt,NEGATIVE,2.9087066650390625e-05
Avenal_20201110_7_51_FULL.txt,NEGATIVE,0.00022238492965698242
Avenal_20201110_7_51_Infection.txt,NEGATIVE,0.01127403974533081
Avenal_20201110_7_51_PrisonConditions.txt,NEGATIVE,0.0016750693321228027
Avenal_20201110_7_51_PrisonConditions2.txt,NEGATIVE,0.0007011890411375843
Avenal_20201110_7_51_PrisonConditions3.txt,NEGATIVE,0.00012946128845203742
Avenal_20201110_7_51_Stress.txt,NEGATIVE,7.62939453125e-06
Avenal_20201113_7_18_FULL.txt,NEGATIVE,7.987022400013366e-06
Avenal_20201113_7_18_PrisonConditions1.txt,NEGATIVE,2.0265579223632812e-06
Avenal_20201113_7_18_PrisonConditions2.txt,NEGATIVE,4.410743713378906e-06
Avenal_20201113_7_18_Stress.txt,NEGATIVE,0.00018626451492320673
Avenal_20210317_8_31_Full.txt,NEGATIVE,7.247924804676398e-05
Avenal_20210317_8_31_Infection1.txt,NEGATIVE,5.424022674560547e-05
Avenal_20210317_8_31_Infection2.txt,NEGATIVE,4.756450653076172e-05
Avenal_20210317_8_31_PrisonConditions.txt,NEGATIVE,0.0004341006278991699
Avenal_20210317_8_31_Stress_Featured.txt,NEGATIVE,4.208087921142578e-05
Avenal_20210326_6_51_Full.txt,NEGATIVE,0.00032210350036621094
Avenal_20210326_6_51_Infection.txt,NEGATIVE,0.0003502368927001953
Avenal_20210326_6_51_PrisonConditions1.txt,NEGATIVE,0.00011277198791503906
Avenal_20210326_6_51_PrisonConditions2.txt,NEGATIVE,5.078315734863281e-05
Avenal_20210326_6_51_Programs_Infection2.txt,NEGATIVE,0.0004143118858336292
Avenal_20210326_6_51_Stress_Infection3.txt,NEGATIVE,4.9233436584361634e-05
Avenal_20210518_5_22_FULL_Infection_PrisonConditions_Stress.txt,NEGATIVE,3.5881996154785156e-05
Avenal_20210916_71906_P1_FULL.txt,NEGATIVE,1.0848045349232116e-05
Avenal_20210916_71906_P1_PrisonConditions_Family_Infection.txt,NEGATIVE,1.3709068298450866e-05
Avenal_20210916_71906_P1_Programs2_Infection2_Featured.txt,NEGATIVE,0.0007968544960021973
Avenal_20210916_71906_P1_Stress_ Infection3_Programs.txt,NEGATIVE,6.079673767200866e-06
Avenal_20210916_71906_P2_FULL.txt,NEGATIVE,6.35385513305664e-05
Avenal_20210916_71906_P2_Infection2_PrisonConditions2_Featured2.txt,NEGATIVE,0.00020068883895885126
Avenal_20210916_71906_P2_Infection_PrisonConditions_Featured.txt,NEGATIVE,2.396106719959601e-05
Avenal_20210916_71906_P2_PrisonConditions2.txt,NEGATIVE,0.0006898641586303711
Avenal_20210916_71906_P3_FULL.txt,NEGATIVE,0.04964303970336925
Avenal_20210916_71906_P3_PrisonConditions_Stress.txt,NEGATIVE,0.0004253983497619629
Avenal_20210916_71906_P3_Stress_PrisonConditions_Family.txt,NEGATIVE,0.00013375282287597656
Butte_Main_20220105_13697_FULL.txt,NEGATIVE,0.0007504820823668323
Butte_Main_20220105_13697_Infection1_Stress1.txt,NEGATIVE,3.838539123535156e-05
Butte_Main_20220105_13697_Programs.txt,NEGATIVE,0.0014939308166503906
Butte_Main_20220105_13697_Stress2_Family.txt,NEGATIVE,0.0004863739013671875
Butte_Main_20220105_13697_Stress3_PrisonConditions.txt,NEGATIVE,0.2997772693634033
Butte_Main_20220105_13697_Stress4_Infection2.txt,NEGATIVE,0.06375211477279663
Butte_Main_20220105_59841_Family_Stress.txt,NEGATIVE,6.270408630359992e-05
Butte_Main_20220105_59841_FULL.txt,NEGATIVE,8.463859557994446e-06
Butte_Main_20220105_59841_PrisonConditions.txt,NEGATIVE,8.463859557994446e-06
CaliforniaCity_20210426_816_Full_ProgramsFamily.txt,POSITIVE,0.9977739453315736
CaliforniaCity_20210426_860_FULL.txt,NEGATIVE,0.0001792311668395996
CaliforniaCity_20210426_860_PrisonConditionsFamilyInfection1.txt,NEGATIVE,9.059906005859375e-05
CaliforniaCity_20210426_860_PrisonConditionsFamilyInfection2.txt,NEGATIVE,0.0026891231536864124
CaliforniaCity_20210426_860_StressPrisonConditionsPrograms.txt,NEGATIVE,0.004182875156402588
CaliforniaCity_20210428_851_FULL.txt,NEGATIVE,0.0001342296600341797
CaliforniaCity_20210428_851_PrisonConditionsInfection.txt,NEGATIVE,0.0001342296600341797
CaliforniaCity_20210428_851_ProgramsStressInfection.txt,NEGATIVE,1.3113021850585938e-05
CaliforniaCity_20210428_855_FULL.txt,NEGATIVE,0.013156116008758434
CaliforniaCity_20210428_855_ProgramsPrisonConditions.txt,NEGATIVE,0.0002974867820739746
CaliforniaCity_20210428_855_ProgramsPrisonConditionsFamily.txt,NEGATIVE,0.018887758255004772
CaliforniaCity_20210505_1771_FULL.txt,NEGATIVE,0.041397571563720814
CaliforniaCity_20210528_1542_FULL_Family_Stress.txt,NEGATIVE,0.27598345279693604
CaliforniaCity_20210604_821_FULL_Programs_Infection.txt,NEGATIVE,6.985664367675781e-05
CaliforniaCity_20210609_844_Family2_Stress_Programs1.txt,NEGATIVE,2.658367156982422e-05
CaliforniaCity_20210609_844_Family_PrisonConditions.txt,NEGATIVE,3.731250762939453e-05
CaliforniaCity_20210609_844_FULL.txt,POSITIVE,0.99433571100235
CaliforniaCity_20210609_844_Infection.txt,NEGATIVE,0.0005432963371275745
CaliforniaCity_20210609_844_Programs.txt,NEGATIVE,0.013452231884002797
CaliforniaCity_20210617_624_FULL.txt,NEGATIVE,0.00013732910156238898
CaliforniaCity_20210617_624_PrisonConditions2_Infection.txt,NEGATIVE,0.17132103443145752
CaliforniaCity_20210617_624_Programs2.txt,NEGATIVE,0.0008735060691832386
CaliforniaCity_20210617_624_Programs_PrisonConditions.txt,NEGATIVE,0.0028093457221983753
CaliforniaCity_20210617_714_Family_Programs.txt,NEGATIVE,1.1324882507213196e-05
CaliforniaCity_20210617_714_FULL.txt,NEGATIVE,0.00032663345336925165
CaliforniaCity_20210617_714_Infection1_PrisonConditions.txt,NEGATIVE,9.179115295410156e-06
CaliforniaCity_20210617_714_Stress1_Programs2.txt,NEGATIVE,1.5139579772949219e-05
CaliforniaCity_20210617_714_Stress2_Infection.txt,NEGATIVE,0.0017502903938292347
CaliforniaCity_20210623_1123_FULL.txt,NEGATIVE,0.00016367435455322266
Calipatria_ 20210208_351_Full.txt,NEGATIVE,0.0007538795471192516
Calipatria_ 20210208_351_Stress.txt,NEGATIVE,0.0008989572525024414
Calipatria_20210122_06_48_Family.txt,NEGATIVE,7.545948028564453e-05
Calipatria_20210122_06_48_FULL.txt,NEGATIVE,8.273124694824219e-05
Calipatria_20210122_06_48_Infection.txt,NEGATIVE,8.225440979003906e-06
Calipatria_20210122_06_48_PrisonConditions1.txt,NEGATIVE,0.00016415119171142578
Calipatria_20210122_06_48_PrisonConditions2.txt,NEGATIVE,0.00017517805099476202
Calipatria_20210122_06_48_Stress_Programs.txt,NEGATIVE,2.014636993397101e-05
Calipatria_20210124_314_FULL.txt,NEGATIVE,2.777576446522101e-05
Calipatria_20210124_314_Infections_Family.txt,NEGATIVE,2.86102294921875e-06
Calipatria_20210125_313_FULL.txt,NEGATIVE,0.007202446460723988
Calipatria_20210125_313_PrisonConditions_Infections.txt,NEGATIVE,2.2172927856445312e-05
Calipatria_20210127_335_Family_Stress.txt,NEGATIVE,8.082389831542969e-05
Calipatria_20210127_335_FULL.txt,NEGATIVE,0.09184318780899037
Calipatria_20210127_335_Infections.txt,NEGATIVE,3.826618194580078e-05
Calipatria_20210127_335_PrisonConditions_Stress_Feature.txt,NEGATIVE,0.043185055255890004
Calipatria_20210129_309_FULL_Infection_Stress.txt,NEGATIVE,0.0008425712585448109
Calipatria_20210129_369_FULL_PrisonConditions_Stress.txt,NEGATIVE,5.149841308604852e-05
Calipatria_20210201_374_FULL_Infection.txt,NEGATIVE,0.00011098384857177734
Calipatria_20210201_376_FULL_Family_Programs.txt,NEGATIVE,1.776218414317743e-05
Calipatria_20210203_383_FULL.txt,POSITIVE,0.8975977301597595
Calipatria_20210203_383_PrisonConditions_Family.txt,NEGATIVE,0.006856799125671387
Calipatria_20210203_384_FULL.docx,POSITIVE,0.8775772452354431
Calipatria_20210203_384_FULL.txt,POSITIVE,0.5744622349739075
Calipatria_20210203_384_FULL_Stress.txt,NEGATIVE,0.1536785364151001
Calipatria_20210203_384_PrisonConditionsStress.txt,POSITIVE,0.7803024053573608
Calipatria_20210204_378_FULL_Infections_PrisonConditions_StressandCoping.txt,NEGATIVE,1.2278556823619446e-05
Calipatria_20210205_387_FULL.txt,NEGATIVE,0.003712177276611217
Calipatria_20210205_387_Infection_Stress.txt,NEGATIVE,0.00017434358596801758
Calipatria_20210205_389a_full.txt,NEGATIVE,0.029645264148712158
Calipatria_20210205_389b_full.txt,NEGATIVE,2.956390380859375e-05
Calipatria_20210205_390_FULL_PrisonConditions_Stress.txt,NEGATIVE,7.092952728282587e-05
Calipatria_20210208_350_Full_Infection_Family.txt,NEGATIVE,0.009806692600250244
Calipatria_20210208_351_ prisonconditions_programs.txt,NEGATIVE,5.4836273193359375e-05
Calipatria_20210208_352_FULL.txt,POSITIVE,0.576226532459259
Calipatria_20210210_360_FULL.txt,NEGATIVE,0.00777447223663319
Calipatria_20210210_360_InfectionPrisonConditonsStress.txt,NEGATIVE,0.005083441734313965
Calipatria_20210211_445_FULL.txt,NEGATIVE,0.00012171268463123663
Calipatria_20210211_445_FULL_Infections_Programs_PrisonConditions.txt,NEGATIVE,0.00016129016876220703
Calipatria_20210211_445_Infections_Programs.txt,NEGATIVE,4.172325134388366e-06
Calipatria_20210211_445_PrisonConditions.txt,NEGATIVE,5.7339668274036804e-05
Calipatria_20210212_436_Full.txt,NEGATIVE,0.0009137392044068493
Calipatria_20210212_436_Stress_Family_PrisonConditions.txt,NEGATIVE,2.765655517578125e-05
Calipatria_20210212_437_FULL.txt,NEGATIVE,0.30258041620254517
Calipatria_20210212_437_Stress.txt,POSITIVE,0.9600316882133484
Calipatria_20210216_418_FULL_Programms_Infection.txt,NEGATIVE,1.4781951904407897e-05
Calipatria_20210217_07_39_Family.txt,NEGATIVE,1.2874603271595397e-05
Calipatria_20210217_07_39_full.txt,NEGATIVE,0.003072202205657959
Calipatria_20210217_07_39_Infection.txt,NEGATIVE,0.009548306465148815
Calipatria_20210217_07_39_PrisonConditions.txt,NEGATIVE,0.0003293752670288086
Calipatria_20210217_07_39_PrisonConditions2.txt,NEGATIVE,0.15929704904556274
Calipatria_20210222_3_32_FULL_PrisonConditions.txt,NEGATIVE,7.5101852415881964e-06
Calipatria_20210222_458_FULL_Infection_PrisonConditions.txt,NEGATIVE,7.355213165283203e-05
Calipatria_20210222_487a_FULL_Family_Programs_PrisonConditions.txt,NEGATIVE,0.0002759099006651722
Calipatria_20210304_528_FULL_Infection_PrisonConditions.txt,NEGATIVE,6.794929504394531e-05
Calipatria_20210304_533_FULL.txt,NEGATIVE,0.02346116304397583
Calipatria_20210312_658_Full.txt,NEGATIVE,0.1316373348236084
Calipatria_20210312_658_ProgramsPrisonConditions.txt,NEGATIVE,1.7523765563964844e-05
Calipatria_20210316_552_FULL.txt,NEGATIVE,0.030237913131713978
Calipatria_20210316_552_PrisonConditions_Programs.txt,POSITIVE,0.740132212638855
Calipatria_20210316_553_FULL_Infection_Programs_PrisonConditions.txt,NEGATIVE,0.02949291467666637
Calipatria_20210323_644_Full.docx,NEGATIVE,0.00039249658584594727
Calipatria_20210323_644_Full.txt,NEGATIVE,0.0006403326988220215
Calipatria_20210323_644_PrisonConditions.txt,NEGATIVE,0.0009430050849915661
Calipatria_20210329_598_FULL.txt,NEGATIVE,0.001799941062927246
Calipatria_20210329_598_PrisonConditions.txt,NEGATIVE,1.7166137695201478e-05
Calipatria_20210401_605.docx,NEGATIVE,0.003664851188659557
Calipatria_20210401_605_Full.txt,NEGATIVE,0.00035810470581043585
Calipatria_20210401_605_Infection_PrisonConditions.txt,NEGATIVE,6.496906280517578e-05
Calipatria_20210401_605_PrisonConditions.txt,NEGATIVE,0.0006767511367797852
Calipatria_20210406_964_Family_Stress.txt,NEGATIVE,8.583068847545228e-06
Calipatria_20210406_964_FULL.txt,NEGATIVE,3.576278686412415e-06
Calipatria_20210406_964_Stress_PrisonConditions.txt,NEGATIVE,2.9802322387695312e-06
Calipatria_20210503_1130_Family.txt,NEGATIVE,5.245208740234375e-06
Calipatria_20210503_1130_FULL.txt,NEGATIVE,5.245208740234375e-06
Calipatria_20210503_1130_prison Conditions.txt,NEGATIVE,1.4185905456431946e-05
Calipatria_20210503_1130_Stress.txt,POSITIVE,0.8642805218696594
Calipatria_20210629_1477_Family.txt,NEGATIVE,0.05723828077316284
Calipatria_20210629_1477_FULL.txt,NEGATIVE,0.003465414047241211
Calipatria_20210712_1492_FULL.txt,NEGATIVE,0.000510096549987793
Centinela_20201123_070_FULL.txt,NEGATIVE,2.646446228038446e-05
Centinela_20201204_82_PrisonConditions.txt,NEGATIVE,3.337860107421875e-06
Centinela_20210121_05_38_Family.txt,NEGATIVE,0.3413466215133667
Centinela_20210121_05_38_FULL.txt,NEGATIVE,0.0013689398765563965
Centinela_20210121_05_38_Infection.txt,NEGATIVE,0.0004951953887939453
Centinela_20210121_05_38_Prison Conditions.txt,NEGATIVE,3.743171691894531e-05
Centinela_20210223_452_Full.txt,NEGATIVE,0.021906077861786
Centinela_20210223_452_PrisonConditions_Infection.txt,NEGATIVE,2.110004425037726e-05
Centinela_20210223_452_Programs_Family.txt,NEGATIVE,1.2278556823619446e-05
Centinela_20210331_615_FULL.txt,NEGATIVE,0.0018137097358703613
Centinela_20210331_615_Infection_Stress.txt,NEGATIVE,0.13428723812103271
Centinela_20210331_615_Programs.txt,NEGATIVE,1.3589859008789062e-05
Centinela_20210412_57555_FULL.txt,NEGATIVE,0.00014901161193836554
Centinela_20210412_57555_PrisonConditions.txt,NEGATIVE,0.00797194242477417
Centinela_20210412_57555_Programs.txt,NEGATIVE,6.020069122314453e-05
Centinela_20210412_57555_Programs2.txt,NEGATIVE,0.0042874813079833984
Centinela_20210412_57555_Stress.txt,NEGATIVE,0.06813049316406239
Centinela_20210420_705_Full.txt,NEGATIVE,1.0728836059570312e-05
Centinela_20210420_705_PrisonConditions.txt,NEGATIVE,0.0022652149200439453
Centinela_20210420_705_PrisonConditions_Family_Infection.txt,NEGATIVE,1.7166137695201478e-05
Centinela_20210420_705_Stress_Family_PrisonConditions.txt,NEGATIVE,0.00023049116134643555
Centinela_20210420_705_Stress_Infection.txt,NEGATIVE,2.574920654296875e-05
Chino_20200430_72_Family.txt,NEGATIVE,0.00017517805099476202
Chino_20200430_72_FULL.txt,NEGATIVE,0.00010800361633300781
Chino_20200430_72_infection.txt,NEGATIVE,0.00015771389007557257
Chino_20200430_72_prisonconditions.txt,NEGATIVE,1.3828277588001647e-05
Chino_20200828_136_family.txt,NEGATIVE,0.0032373666763305664
Chino_20200828_136_FULL.txt,POSITIVE,0.9370389580726624
Chino_20200828_136_Prisonconditions.txt,NEGATIVE,1.6927719116210938e-05
Chino_20201130_074_Full.txt,NEGATIVE,0.0002377629280090332
Chino_20201130_074_PrisonConditions_Infection.txt,NEGATIVE,0.0009272098541259766
Chino_20201130_074_Stress.txt,NEGATIVE,0.00017142295837402344
Chino_20201130_97_FULL.txt,POSITIVE,0.6362012028694153
Chino_20201201_103_Full.txt,POSITIVE,0.6810805201530457
Chino_20201201_103_PrisonConditions.txt,NEGATIVE,0.001203298568725586
Chino_20201201_103_Stress_Family.txt,POSITIVE,0.9983647465705872
Chino_20201201_104_FULL.txt,NEGATIVE,0.00038063526153564453
Chino_20201201_104_Prison_Conditions1.txt,NEGATIVE,0.02947103977203358
Chino_20201201_104_Prison_Conditions2.txt,NEGATIVE,4.9233436584361634e-05
Chino_20201201_233_FULL.txt,NEGATIVE,0.0016666054725648083
Chino_20201201_233_Infection1.txt,NEGATIVE,8.583068847545228e-06
Chino_20201201_233_Infection2.txt,NEGATIVE,0.0003260374069213867
Chino_20201201_233_PrisonConditions1.txt,NEGATIVE,0.0021240711212158203
Chino_20201201_233_PrisonConditions2.txt,NEGATIVE,3.3855438232421875e-05
Chino_20201201_233_Stress_PrisonConditions.txt,NEGATIVE,5.221366882324219e-05
Chino_20201205_92_Family.txt,NEGATIVE,0.014451086521148793
Chino_20201205_92_FULL.txt,NEGATIVE,0.00011122226715076788
Chino_20201205_92_PrisonConditions1.txt,NEGATIVE,0.00021392107009876593
Chino_20201205_92_PrisonConditions2.txt,NEGATIVE,1.7523765563964844e-05
Chino_20201205_92_Stress.txt,NEGATIVE,1.1920928955189147e-05
Chino_20201208_05_53_FULL.txt,NEGATIVE,4.458427429199219e-05
Chino_20201208_05_53_Infection.txt,NEGATIVE,7.152557373046875e-06
Chino_20201208_05_53_PrisonConditions.txt,NEGATIVE,0.0024662017822265625
Chino_20201208_05_53_PrisonConditions2.txt,NEGATIVE,4.458427429199219e-05
Chino_20201208_05_53_Stress.txt,NEGATIVE,1.800060272216797e-05
Chino_20201208_05_53_Stress2.txt,NEGATIVE,5.4597854614368835e-05
Chino_20201209_05_35_FULL_PrisonConditions.txt,NEGATIVE,7.331371307361945e-05
Chino_20201209_139_FullPrograms.txt,POSITIVE,0.911576211452484
Chino_20201209_5_35_FULL_PrisonConditions.txt,NEGATIVE,3.147125244140625e-05
Chino_20201211_0615_Family_Stress.txt,POSITIVE,0.9786648154258728
Chino_20201211_0615_FULL.txt,NEGATIVE,9.34600830078125e-05
Chino_20201211_0615_Infection.txt,NEGATIVE,0.24947065114974976
Chino_20201211_0615_PrisonConditions.txt,NEGATIVE,2.9087066650390625e-05
Chino_20201213_137_FULL_Infection_Stress.txt,NEGATIVE,0.0007275938987731934
Chino_20201214_138_FULL_Programs_PrisonConditions.txt,NEGATIVE,0.00014340877532958984
Chino_20201214_140_FULL.txt,NEGATIVE,0.0012451410293580212
Chino_20201214_140_Prison Conditions.txt,NEGATIVE,1.966953277598993e-05
Chino_20201216_06_02_Family.txt,NEGATIVE,0.0002117753028869629
Chino_20201216_06_02_FULL.txt,NEGATIVE,0.00010848045349121094
Chino_20201216_06_02_Infection.txt,NEGATIVE,0.0017262697219847523
Chino_20201216_06_02_PrisonConditions.txt,NEGATIVE,0.00019150972366321906
Chino_20201218_174_FULL.txt,NEGATIVE,0.00118696689605724
Chino_20201218_206_Full_PrisonConditions.txt,NEGATIVE,2.849102020263672e-05
Chino_20201223_207_FULL.txt,NEGATIVE,0.00014710426330555304
Chino_20201223_207_Infections.txt,NEGATIVE,4.887580871582031e-06
Chino_20201223_207_programs.txt,NEGATIVE,0.007417440414428822
Chino_20201223_207_Stress.txt,NEGATIVE,0.0026598572731018066
Chino_20201223_208_Full.txt,NEGATIVE,0.0004437565803527832
Chino_20201223_209_FULL.docx,NEGATIVE,8.296966552723273e-05
Chino_20201223_209_FULL.txt,NEGATIVE,9.620189666759149e-05
Chino_20201223_209_PrisonConditions_Infection.txt,NEGATIVE,3.838539123535156e-05
Chino_20201223_209_Programs_Infection.txt,NEGATIVE,0.00024873018264759406
Chino_20201223_209_Programs_PrisonConditions_Infection.txt,NEGATIVE,2.348423004161493e-05
Chino_20201228_178_Full_PrisonConditions_Infection.txt,NEGATIVE,3.933906555175781e-06
Chino_20201231_186_FULL.txt,NEGATIVE,0.3917282819747925
Chino_20201231_186_Infections_PrisonConditions_A.txt,NEGATIVE,0.0006860494613647461
Chino_20201231_186_PrisonConditions_B.txt,NEGATIVE,5.173683166503906e-05
Chino_20201231_186_PrisonConditions_C.txt,NEGATIVE,1.8477439880371094e-05
Chino_20201231_186_Stress_Family.txt,NEGATIVE,2.884864807117804e-05
Chino_20201231_201_FULL.txt,NEGATIVE,0.003160715103149414
Chino_20201231_201_Infection.txt,NEGATIVE,5.424022674560547e-05
Chino_20201231_201_Infection_Stress.txt,NEGATIVE,7.843971252441406e-05
Chino_20201231_201_PrisonConditions.txt,NEGATIVE,4.410743713378906e-05
Chino_20201231_201_Programs.txt,POSITIVE,0.9959638118743896
Chino_20201231_201_Stress.txt,NEGATIVE,0.00014472007751464844
Chino_20210106_249_Full_Family.txt,POSITIVE,0.9619230628013612
Chino_20210312_659_FULL_PrisonConditions_Stress.txt,NEGATIVE,8.022785186756476e-05
Chino_20211209_113_Full_ programs_PrisonConditions.txt,NEGATIVE,0.039278507232666016
Chino_20220204_15904_FULL.txt,NEGATIVE,0.06769782304763805
Chino_20220204_15904_Infection.txt,NEGATIVE,0.10468816757202148
Chino_20220204_43800_Family_Stress.txt,NEGATIVE,8.559226989757196e-05
Chino_20220204_43800_FULL.txt,POSITIVE,0.6017486453056335
Chino_20220204_43800_Infection_Family_Featured.txt,NEGATIVE,0.028075218200683594
Chino_20220204_43800_Infection_Programs.txt,NEGATIVE,0.0004962682724000134
Chino_20220204_45125_FULL.txt,NEGATIVE,0.3954995274543762
Chino_20220204_45125_Infection1_PrisonConditions1.txt,NEGATIVE,0.1274990439414978
Chino_20220204_45125_Infection2_Stress2_Family.txt,NEGATIVE,0.00433582067489624
Chino_20220204_45125_Stress1_PrisonConditions2.txt,NEGATIVE,4.196166992198602e-05
Chino_20220204_68596_FULL.txt,NEGATIVE,0.0020122528076171875
Chino_20220204_68596_Infection1.txt,NEGATIVE,0.03425443172454845
Chino_20220204_68596_Infection2_Family_Stress.txt,NEGATIVE,0.0020122528076171875
